                                                                   filename         r1         r2         r3         r4         r5    step_volume    gmsh_volume      nodes   elements     pre_time    biax_time   shear_time   total_time     biax_react          E_eff    shear_react          G_eff
        fcc[r1=3.439_r2=5.797_r3=2.750_r4=6.084_r5=9.932_vol=80593.661].msh     3.4390     5.7970     2.7500     6.0840     9.9320     80593.6610     80424.8305     392615    2219560      12.2194      14.6287      17.1637      44.0217       289.1758        14.4588       119.9938         5.9997
        fcc[r1=3.442_r2=6.651_r3=7.405_r4=6.168_r5=4.038_vol=79690.067].msh     3.4420     6.6510     7.4050     6.1680     4.0380     79690.0670     79499.4930     389092    2202159      12.0069      14.2280      17.0221      43.2666       283.5858        14.1793       118.4832         5.9242
        fcc[r1=3.444_r2=2.085_r3=1.334_r4=3.299_r5=4.257_vol=27585.131].msh     3.4440     2.0850     1.3340     3.2990     4.2570     27585.1310     27457.8119     188568     999609       4.6491       5.0668       8.2049      17.9250        86.4872         4.3244        41.4606         2.0730
        fcc[r1=3.444_r2=3.097_r3=2.464_r4=3.801_r5=6.240_vol=43124.137].msh     3.4440     3.0970     2.4640     3.8010     6.2400     43124.1370     42980.5729     241928    1328667       6.7253       6.9589      10.2936      23.9838       140.3680         7.0184        64.0847         3.2042
        fcc[r1=3.444_r2=5.546_r3=3.401_r4=4.669_r5=2.077_vol=43811.120].msh     3.4440     5.5460     3.4010     4.6690     2.0770     43811.1200     43643.7031     244422    1342423       6.9056       7.0155      10.1801      24.1071       142.9521         7.1476        67.3707         3.3685
        fcc[r1=3.444_r2=9.627_r3=9.989_r4=1.786_r5=4.463_vol=82754.202].msh     3.4440     9.6270     9.9890     1.7860     4.4630     82754.2020     82518.9691     428033    2399043      12.7560      15.9873      18.4505      47.2045       301.3519        15.0676       124.1491         6.2075
        fcc[r1=3.447_r2=7.317_r3=1.733_r4=8.013_r5=3.492_vol=64021.744].msh     3.4470     7.3170     1.7330     8.0130     3.4920     64021.7440     63812.7846     317007    1780338       9.6655      10.4633      13.4679      33.6045       218.0359        10.9018        95.9959         4.7998
       fcc[r1=3.447_r2=9.645_r3=8.311_r4=8.856_r5=3.094_vol=105535.994].msh     3.4470     9.6450     8.3110     8.8560     3.0940    105535.9940    105311.7572     500361    2856950      15.9002      22.7091      25.3281      63.9499       402.5974        20.1299       157.8266         7.8913
        fcc[r1=3.448_r2=8.661_r3=3.806_r4=5.337_r5=1.490_vol=55585.142].msh     3.4480     8.6610     3.8060     5.3370     1.4900     55585.1420     55345.3616     311022    1712111       8.7755      10.4319      12.8431      32.0578       188.5205         9.4260        83.9821         4.1991
        fcc[r1=3.449_r2=6.319_r3=8.406_r4=2.934_r5=5.252_vol=73467.407].msh     3.4490     6.3190     8.4060     2.9340     5.2520     73467.4070     73287.9453     365789    2062622      11.1781      12.8044      15.6051      39.5967       257.4795        12.8740       109.5704         5.4785
        fcc[r1=3.450_r2=7.537_r3=4.110_r4=1.248_r5=3.789_vol=46463.696].msh     3.4500     7.5370     4.1100     1.2480     3.7890     46463.6960     46248.8669     266545    1463601       7.3639       7.9899      11.0912      26.4517       153.6252         7.6813        71.3460         3.5673
       fcc[r1=3.451_r2=6.768_r3=9.165_r4=5.647_r5=7.391_vol=104128.278].msh     3.4510     6.7680     9.1650     5.6470     7.3910    104128.2780    103942.7609     487037    2794140      15.9388      21.5963      25.0821      62.6295       393.0747        19.6537       154.8916         7.7446
        fcc[r1=3.451_r2=6.914_r3=5.856_r4=2.884_r5=1.560_vol=46958.936].msh     3.4510     6.9140     5.8560     2.8840     1.5600     46958.9360     46745.9414     277414    1513304       7.4990       8.6370      11.6605      27.8029       156.4456         7.8223        71.4885         3.5744
       fcc[r1=3.451_r2=9.056_r3=9.600_r4=3.605_r5=9.429_vol=118558.938].msh     3.4510     9.0560     9.6000     3.6050     9.4290    118558.9380    118344.7680     542447    3129497      17.7902      26.7617      29.2660      73.8321       461.8257        23.0913       177.2708         8.8635
        fcc[r1=3.452_r2=1.401_r3=7.288_r4=4.557_r5=5.467_vol=55690.927].msh     3.4520     1.4010     7.2880     4.5570     5.4670     55690.9270     55617.6611     295035    1642603       9.7350       9.8693      12.3864      31.9978       187.7802         9.3890        81.6262         4.0813
        fcc[r1=3.452_r2=5.258_r3=5.372_r4=2.252_r5=3.448_vol=46156.686].msh     3.4520     5.2580     5.3720     2.2520     3.4480     46156.6860     45996.4493     255730    1405590       7.2153       7.4962      10.6916      25.4093       151.4650         7.5732        70.7048         3.5352
        fcc[r1=3.452_r2=8.777_r3=1.006_r4=2.881_r5=8.022_vol=64105.951].msh     3.4520     8.7770     1.0060     2.8810     8.0220     64105.9510     63869.4233     320542    1795158       9.6509      10.4509      13.7506      33.8604       218.0428        10.9021        95.7020         4.7851
        fcc[r1=3.453_r2=6.063_r3=4.697_r4=8.294_r5=1.177_vol=61492.836].msh     3.4530     6.0630     4.6970     8.2940     1.1770     61492.8360     61318.1197     315133    1762742       9.3246      10.1329      13.1560      32.6213       209.3922        10.4696        92.7892         4.6395
        fcc[r1=3.453_r2=8.520_r3=4.734_r4=4.910_r5=9.125_vol=95913.263].msh     3.4530     8.5200     4.7340     4.9100     9.1250     95913.2630     95694.4738     445420    2548457      14.2576      19.0768      21.0368      54.3826       353.0413        17.6521       142.0749         7.1037
        fcc[r1=3.455_r2=2.350_r3=1.597_r4=8.267_r5=9.521_vol=63399.499].msh     3.4550     2.3500     1.5970     8.2670     9.5210     63399.4990     63278.0599     353737    1957514      10.1147      11.5111      14.8880      36.5219       223.0928        11.1546        92.7020         4.6351
       fcc[r1=3.455_r2=9.781_r3=5.805_r4=8.591_r5=9.021_vol=127752.383].msh     3.4550     9.7810     5.8050     8.5910     9.0210    127752.3830    127529.2288     569668    3296312      19.1771      29.2367      32.2831      80.7122       508.0380        25.4019       192.4912         9.6246
        fcc[r1=3.456_r2=3.350_r3=3.775_r4=2.350_r5=3.170_vol=33775.558].msh     3.4560     3.3500     3.7750     2.3500     3.1700     33775.5580     33645.2043     198681    1074449       5.2981       5.8027       8.8040      19.9095       107.4095         5.3705        51.8805         2.5940
        fcc[r1=3.456_r2=4.436_r3=6.518_r4=6.248_r5=3.982_vol=66597.651].msh     3.4560     4.4360     6.5180     6.2480     3.9820     66597.6510     66456.0923     331537    1862234      10.0337      10.6086      14.0543      34.7050       229.2188        11.4609        99.2297         4.9615
        fcc[r1=3.456_r2=5.214_r3=2.758_r4=3.917_r5=8.866_vol=63847.142].msh     3.4560     5.2140     2.7580     3.9170     8.8660     63847.1420     63682.1843     324260    1816119       9.7595      10.4535      13.6686      33.8896       218.6514        10.9326        95.1050         4.7553
        fcc[r1=3.457_r2=3.013_r3=6.456_r4=2.551_r5=2.402_vol=39321.256].msh     3.4570     3.0130     6.4560     2.5510     2.4020     39321.2560     39205.0111     225835    1232377       6.1845       6.2067       9.5247      21.9213       126.8851         6.3443        60.0921         3.0046
        fcc[r1=3.457_r2=4.220_r3=1.562_r4=8.269_r5=4.590_vol=55523.002].msh     3.4570     4.2200     1.5620     8.2690     4.5900     55523.0020     55371.7512     291508    1623324       8.5665       9.0774      12.1198      29.7711       186.1083         9.3054        82.2083         4.1104
        fcc[r1=3.457_r2=7.886_r3=3.664_r4=6.426_r5=7.992_vol=89330.961].msh     3.4570     7.8860     3.6640     6.4260     7.9920     89330.9610     89119.7441     419587    2392555      13.3162      15.8875      18.6551      47.8696       323.8982        16.1949       132.3358         6.6168
       fcc[r1=3.457_r2=8.246_r3=9.174_r4=9.385_r5=7.616_vol=134050.356].msh     3.4570     8.2460     9.1740     9.3850     7.6160    134050.3560    133853.1394     598327    3465885      20.2003      32.3881      35.4528      88.0571       544.1665        27.2083       203.7529        10.1876
        fcc[r1=3.459_r2=7.095_r3=2.602_r4=5.991_r5=7.928_vol=77730.102].msh     3.4590     7.0950     2.6020     5.9910     7.9280     77730.1020     77528.0087     372352    2107303      11.4975      13.7790      15.9165      41.2025       274.2467        13.7123       115.4858         5.7743
        fcc[r1=3.460_r2=8.569_r3=6.777_r4=9.280_r5=1.826_vol=88542.356].msh     3.4600     8.5690     6.7770     9.2800     1.8260     88542.3560     88330.5773     434789    2463307      13.4621      17.4538      19.7133      50.6400       323.6634        16.1832       132.0637         6.6032
        fcc[r1=3.461_r2=9.490_r3=2.867_r4=4.025_r5=1.788_vol=50500.484].msh     3.4610     9.4900     2.8670     4.0250     1.7880     50500.4840     50252.3422     299089    1634643       8.1044       9.1619      12.2659      29.5393       170.1466         8.5073        76.6182         3.8309
        fcc[r1=3.462_r2=1.584_r3=5.459_r4=1.948_r5=3.910_vol=34635.245].msh     3.4620     1.5840     5.4590     1.9480     3.9100     34635.2450     34543.0008     203731    1108925       5.5311       5.4883       8.9660      19.9903       110.2240         5.5112        52.5015         2.6251
        fcc[r1=3.464_r2=7.986_r3=2.805_r4=9.580_r5=6.799_vol=95460.411].msh     3.4640     7.9860     2.8050     9.5800     6.7990     95460.4110     95250.9150     444416    2540990      14.3206      18.3879      20.9687      53.6889       351.8117        17.5906       141.7580         7.0879
        fcc[r1=3.466_r2=4.464_r3=6.206_r4=2.979_r5=7.593_vol=67146.346].msh     3.4660     4.4640     6.2060     2.9790     7.5930     67146.3460     67004.0257     330399    1857496      10.0051      11.0709      14.1547      35.2390       231.2587        11.5629        99.8516         4.9926
        fcc[r1=3.466_r2=7.154_r3=7.711_r4=4.744_r5=2.391_vol=67431.462].msh     3.4660     7.1540     7.7110     4.7440     2.3910     67431.4620     67223.5430     354154    1977762      10.4591      11.8263      14.9278      37.2219       234.6032        11.7302       101.5658         5.0783
        fcc[r1=3.467_r2=2.806_r3=5.956_r4=8.343_r5=5.432_vol=72247.254].msh     3.4670     2.8060     5.9560     8.3430     5.4320     72247.2540     72149.6363     360589    2030850      11.0036      12.4148      15.3705      38.7977       254.4872        12.7244       106.0606         5.3030
        fcc[r1=3.467_r2=5.496_r3=3.581_r4=5.799_r5=2.405_vol=50329.792].msh     3.4670     5.4960     3.5810     5.7990     2.4050     50329.7920     50165.6497     266587    1473198       7.7255       8.1819      11.2308      27.1450       166.3142         8.3157        76.6206         3.8310
       fcc[r1=3.471_r2=7.208_r3=7.840_r4=6.280_r5=8.212_vol=107724.329].msh     3.4710     7.2080     7.8400     6.2800     8.2120    107724.3290    107528.6638     495005    2844996      17.6394      22.6608      25.7458      66.0588       409.6933        20.4847       160.7843         8.0392
        fcc[r1=3.472_r2=3.563_r3=7.715_r4=6.013_r5=5.067_vol=71963.709].msh     3.4720     3.5630     7.7150     6.0130     5.0670     71963.7090     71848.0353     353532    1992017      10.7902      12.9701      15.0935      38.8627       251.6679        12.5834       106.4990         5.3250
        fcc[r1=3.472_r2=6.168_r3=5.291_r4=7.340_r5=4.476_vol=76360.551].msh     3.4720     6.1680     5.2910     7.3400     4.4760     76360.5510     76178.4980     367302    2078984      11.5822      12.9963      15.8046      40.3924       268.6585        13.4329       113.5572         5.6779
        fcc[r1=3.473_r2=9.039_r3=2.158_r4=8.353_r5=3.391_vol=74351.656].msh     3.4730     9.0390     2.1580     8.3530     3.3910     74351.6560     74117.0398     364250    2056906      11.1643      12.6802      15.7898      39.6436       260.0434        13.0022       110.9104         5.5455
        fcc[r1=3.474_r2=1.003_r3=8.936_r4=8.272_r5=8.452_vol=90026.293].msh     3.4740     1.0030     8.9360     8.2720     8.4520     90026.2930     90000.4697     446887    2529682      13.7871      18.3602      20.7595      52.9179       337.3583        16.8679       132.9293         6.6465
        fcc[r1=3.474_r2=7.188_r3=4.523_r4=3.091_r5=8.063_vol=74618.013].msh     3.4740     7.1880     4.5230     3.0910     8.0630     74618.0130     74410.5402     356961    2016712      11.0260      12.4279      15.2477      38.7107       260.5717        13.0286       110.9212         5.5461
        fcc[r1=3.475_r2=4.320_r3=7.689_r4=3.035_r5=4.150_vol=57913.409].msh     3.4750     4.3200     7.6890     3.0350     4.1500     57913.4090     57773.5721     296645    1655777       8.7943       9.5114      12.5206      30.8335       195.1428         9.7571        87.4913         4.3746
        fcc[r1=3.475_r2=7.152_r3=7.409_r4=4.680_r5=7.516_vol=93304.053].msh     3.4750     7.1520     7.4090     4.6800     7.5160     93304.0530     93101.2178     433623    2479973      13.8768      17.5956      19.9765      51.4601       342.0290        17.1015       138.4963         6.9248
        fcc[r1=3.475_r2=9.702_r3=3.760_r4=7.210_r5=2.422_vol=73200.065].msh     3.4750     9.7020     3.7600     7.2100     2.4220     73200.0650     72959.6877     372993    2094057      11.2669      12.8938      15.9098      40.0796       257.4758        12.8738       109.8557         5.4928
        fcc[r1=3.477_r2=4.351_r3=6.536_r4=1.502_r5=8.719_vol=66518.643].msh     3.4770     4.3510     6.5360     1.5020     8.7190     66518.6430     66375.9709     327885    1842412       9.9583      10.8943      13.9223      34.7830       228.7675        11.4384        98.9917         4.9496
        fcc[r1=3.477_r2=6.435_r3=9.458_r4=4.854_r5=5.829_vol=91474.920].msh     3.4770     6.4350     9.4580     4.8540     5.8290     91474.9200     91289.6634     431961    2463336      13.6830      17.6154      20.1980      51.5079       335.0531        16.7527       136.1877         6.8094
       fcc[r1=3.478_r2=8.022_r3=9.264_r4=8.191_r5=3.538_vol=102111.184].msh     3.4780     8.0220     9.2640     8.1910     3.5380    102111.1840    101908.4650     483682    2762994      15.5568      21.6136      24.8494      62.0323       385.5172        19.2759       152.6852         7.6343
