                                                                   filename         r1         r2         r3         r4         r5    step_volume    gmsh_volume      nodes   elements     pre_time    biax_time   shear_time   total_time     biax_react          E_eff    shear_react          G_eff
        fcc[r1=6.902_r2=2.665_r3=1.990_r4=5.710_r5=1.298_vol=54379.912].msh     6.9020     2.6650     1.9900     5.7100     1.2980     54379.9120     54328.2148     336949    1813977       8.6852      10.5754      20.6529      39.9215       194.7219         9.7361        90.1046         4.5052
        fcc[r1=6.904_r2=1.605_r3=6.046_r4=6.633_r5=3.711_vol=83530.186].msh     6.9040     1.6050     6.0460     6.6330     3.7110     83530.1860     83472.2812     317381    1765261       9.1479      11.2287      17.1292      37.5144       302.8871        15.1444       140.8144         7.0407
        fcc[r1=6.905_r2=2.650_r3=4.656_r4=4.193_r5=8.787_vol=93076.650].msh     6.9050     2.6500     4.6560     4.1930     8.7870     93076.6500     92973.7382     270499    1497262       7.6731       9.3932      12.8473      29.9211       342.2170        17.1109       155.4493         7.7725
        fcc[r1=6.905_r2=5.231_r3=5.556_r4=1.964_r5=7.160_vol=93453.281].msh     6.9050     5.2310     5.5560     1.9640     7.1600     93453.2810     93289.1943     256619    1426128       7.3826       8.6264      12.3740      28.3902       346.6076        17.3304       160.4375         8.0219
        fcc[r1=6.906_r2=1.583_r3=6.106_r4=2.517_r5=4.727_vol=68908.667].msh     6.9060     1.5830     6.1060     2.5170     4.7270     68908.6670     68868.4629     380383    2101851      10.6954      13.3766      22.8720      46.9539       247.0758        12.3538       115.6833         5.7842
       fcc[r1=6.906_r2=2.335_r3=8.852_r4=2.618_r5=8.115_vol=103892.642].msh     6.9060     2.3350     8.8520     2.6180     8.1150    103892.6420    103789.4559     275198    1540969       8.1067       9.9263      13.3834      31.4242       387.4852        19.3743       176.4813         8.8241
        fcc[r1=6.907_r2=4.734_r3=9.454_r4=2.288_r5=1.033_vol=77922.771].msh     6.9070     4.7340     9.4540     2.2880     1.0330     77922.7710     77818.8170     314141    1722965       8.5669      10.3187      16.5968      35.4905       291.1492        14.5575       129.4492         6.4725
        fcc[r1=6.910_r2=5.796_r3=2.358_r4=6.759_r5=6.194_vol=99436.890].msh     6.9100     5.7960     2.3580     6.7590     6.1940     99436.8900     99251.1260     268241    1497024       7.8354       9.4371      12.9219      30.2020       370.1348        18.5067       170.0771         8.5039
        fcc[r1=6.912_r2=1.560_r3=2.999_r4=2.723_r5=2.896_vol=48097.840].msh     6.9120     1.5600     2.9990     2.7230     2.8960     48097.8400     48067.6253     322354    1719468       7.9179       9.6881      19.6194      37.2331       171.2567         8.5628        79.0239         3.9512
       fcc[r1=6.912_r2=3.851_r3=4.859_r4=5.784_r5=6.825_vol=100465.932].msh     6.9120     3.8510     4.8590     5.7840     6.8250    100465.9320    100324.3227     270543    1511125       8.0018       9.7492      13.5083      31.2673       373.2661        18.6633       170.6652         8.5333
       fcc[r1=6.913_r2=7.606_r3=2.184_r4=5.212_r5=7.504_vol=106950.816].msh     6.9130     7.6060     2.1840     5.2120     7.5040    106950.8160    106760.8767     279126    1564078       8.3189      10.2566      13.8902      32.4738       404.1087        20.2054       184.7090         9.2354
       fcc[r1=6.913_r2=8.029_r3=9.232_r4=6.614_r5=4.890_vol=142251.565].msh     6.9130     8.0290     9.2320     6.6140     4.8900    142251.5650    142074.1545     342758    1957074      10.9749      14.6212      18.1170      43.7240       575.1582        28.7579       251.2446        12.5622
       fcc[r1=6.913_r2=8.246_r3=9.948_r4=2.774_r5=7.418_vol=140355.775].msh     6.9130     8.2460     9.9480     2.7740     7.4180    140355.7750    140169.9676     338347    1930024      10.7922      14.4185      17.3224      42.5438       565.3212        28.2661       247.9922        12.3996
       fcc[r1=6.913_r2=9.479_r3=9.883_r4=8.665_r5=6.270_vol=177108.951].msh     6.9130     9.4790     9.8830     8.6650     6.2700    177108.9510    176875.9665     314799    1807546      10.1799      14.0416      15.9358      40.1666       765.8263        38.2913       318.6091        15.9305
        fcc[r1=6.914_r2=5.554_r3=3.969_r4=2.679_r5=3.471_vol=71966.016].msh     6.9140     5.5540     3.9690     2.6790     3.4710     71966.0160     71867.1360     392453    2167466      11.0875      14.1419      24.2075      49.4473       264.4099        13.2205       121.2198         6.0610
       fcc[r1=6.914_r2=5.690_r3=5.035_r4=8.683_r5=7.848_vol=134016.466].msh     6.9140     5.6900     5.0350     8.6830     7.8480    134016.4660    133840.8893     327830    1869098      10.3301      13.6246      16.9320      40.8964       526.1679        26.3084       231.0826        11.5541
       fcc[r1=6.914_r2=6.711_r3=9.165_r4=9.188_r5=3.776_vol=143118.806].msh     6.9140     6.7110     9.1650     9.1880     3.7760    143118.8060    142952.6541     345877    1978082      11.1052      14.7138      18.2522      44.0815       576.2606        28.8130       251.5745        12.5787
       fcc[r1=6.915_r2=8.330_r3=7.173_r4=6.823_r5=4.685_vol=132219.790].msh     6.9150     8.3300     7.1730     6.8230     4.6850    132219.7900    132035.9809     325137    1847882      10.1788      13.3205      16.5760      40.0851       524.9184        26.2459       232.6475        11.6324
        fcc[r1=6.916_r2=1.878_r3=2.262_r4=5.817_r5=2.995_vol=59495.014].msh     6.9160     1.8780     2.2620     5.8170     2.9950     59495.0140     59457.7625     355175    1932998       9.4151      11.6833      21.6751      42.7828       211.6877        10.5844        98.7391         4.9370
        fcc[r1=6.916_r2=2.043_r3=7.784_r4=2.645_r5=4.483_vol=78866.378].msh     6.9160     2.0430     7.7840     2.6450     4.4830     78866.3780     78805.1249     306128    1694241       8.6565      10.1202      16.4067      35.1918       286.4108        14.3205       133.8548         6.6927
        fcc[r1=6.919_r2=1.128_r3=2.018_r4=5.365_r5=5.745_vol=63060.842].msh     6.9190     1.1280     2.0180     5.3650     5.7450     63060.8420     63036.9176     384195    2092258      10.2854      13.1966      23.1854      46.6772       223.4099        11.1705       102.5727         5.1286
        fcc[r1=6.920_r2=1.309_r3=4.047_r4=1.073_r5=9.518_vol=69860.437].msh     6.9200     1.3090     4.0470     1.0730     9.5180     69860.4370     69820.2713     411669    2260610      11.3519      14.8871      24.2965      50.5463       249.4358        12.4718       113.8181         5.6909
        fcc[r1=6.921_r2=2.903_r3=6.081_r4=3.163_r5=2.600_vol=68185.572].msh     6.9210     2.9030     6.0810     3.1630     2.6000     68185.5720     68125.4250     381087    2099049      10.6299      13.4419      23.5191      47.6011       247.3893        12.3695       114.5755         5.7288
       fcc[r1=6.921_r2=3.850_r3=7.919_r4=8.591_r5=8.479_vol=142959.845].msh     6.9210     3.8500     7.9190     8.5910     8.4790    142959.8450    142822.6066     349340    1998619      11.1846      14.5757      18.0880      43.8588       572.4481        28.6224       245.9665        12.2983
        fcc[r1=6.922_r2=4.062_r3=1.086_r4=5.053_r5=2.120_vol=57156.815].msh     6.9220     4.0620     1.0860     5.0530     2.1200     57156.8150     57076.4905     347904    1880036       9.0862      11.2306      21.4835      41.8091       206.1156        10.3058        94.9275         4.7464
        fcc[r1=6.923_r2=3.582_r3=2.080_r4=1.856_r5=8.876_vol=73033.437].msh     6.9230     3.5820     2.0800     1.8560     8.8760     73033.4370     72955.9941     412656    2276518      11.5675      15.1772      24.8345      51.5898       262.8036        13.1402       120.6616         6.0331
       fcc[r1=6.923_r2=9.017_r3=3.727_r4=4.417_r5=9.574_vol=131177.610].msh     6.9230     9.0170     3.7270     4.4170     9.5740    131177.6100    130974.6409     322312    1832350      10.0483      12.8836      16.3515      39.2927       514.9037        25.7452       229.4017        11.4701
        fcc[r1=6.924_r2=1.136_r3=2.071_r4=4.642_r5=9.128_vol=72584.569].msh     6.9240     1.1360     2.0710     4.6420     9.1280     72584.5690     72540.6396     431949    2369306      11.7916      15.7928      25.3860      52.9821       260.1776        13.0089       116.8923         5.8446
       fcc[r1=6.924_r2=6.006_r3=4.513_r4=3.435_r5=9.453_vol=111751.189].msh     6.9240     6.0060     4.5130     3.4350     9.4530    111751.1890    111569.8842     287721    1616817       8.7004      10.6780      14.1658      33.5524       423.3543        21.1677       191.8908         9.5945
        fcc[r1=6.926_r2=3.919_r3=6.133_r4=8.508_r5=2.266_vol=98537.062].msh     6.9260     3.9190     6.1330     8.5080     2.2660     98537.0620     98397.1223     265411    1482147       7.7838       9.3100      12.8926      29.9938       367.2409        18.3620       169.4461         8.4723
       fcc[r1=6.928_r2=8.961_r3=7.355_r4=1.853_r5=8.251_vol=129154.466].msh     6.9280     8.9610     7.3550     1.8530     8.2510    129154.4660    128952.1822     320185    1817940       9.9991      12.7337      16.2318      38.9738       510.3517        25.5176       227.5138        11.3757
        fcc[r1=6.931_r2=1.555_r3=7.533_r4=6.529_r5=1.849_vol=81239.034].msh     6.9310     1.5550     7.5330     6.5290     1.8490     81239.0340     81185.9683     313488    1739288       8.9320      10.9139      16.8888      36.7432       295.5341        14.7767       137.8978         6.8949
       fcc[r1=6.931_r2=3.864_r3=3.106_r4=7.034_r5=8.164_vol=103446.542].msh     6.9310     3.8640     3.1060     7.0340     8.1640    103446.5420    103306.1827     282950    1576328       8.2513       9.8338      13.6229      31.7158       386.5966        19.3298       174.0309         8.7015
        fcc[r1=6.932_r2=1.039_r3=2.537_r4=7.693_r5=3.338_vol=66285.208].msh     6.9320     1.0390     2.5370     7.6930     3.3380     66285.2080     66262.7288     384813    2112933      10.7060      13.5089      23.5293      47.7541       235.5605        11.7780       109.1978         5.4599
        fcc[r1=6.932_r2=4.572_r3=3.495_r4=7.134_r5=5.523_vol=97775.997].msh     6.9320     4.5720     3.4950     7.1340     5.5230     97775.9970     97616.3290     266296    1485851       8.8544       9.3676      12.8919      31.1213       362.6083        18.1304       166.7617         8.3381
       fcc[r1=6.933_r2=9.867_r3=8.591_r4=5.054_r5=7.618_vol=157513.346].msh     6.9330     9.8670     8.5910     5.0540     7.6180    157513.3460    157264.6384     286858    1636826       9.0998      11.2738      13.6994      34.0814       655.4941        32.7747       281.6077        14.0804
       fcc[r1=6.934_r2=8.402_r3=9.956_r4=1.703_r5=5.836_vol=124297.469].msh     6.9340     8.4020     9.9560     1.7030     5.8360    124297.4690    124123.2197     319827    1806075       9.7773      12.5468      16.1293      38.4624       492.7486        24.6374       218.2744        10.9137
       fcc[r1=6.935_r2=2.454_r3=9.483_r4=9.564_r5=8.454_vol=149070.545].msh     6.9350     2.4540     9.4830     9.5640     8.4540    149070.5450    148970.7505     367678    2103839      11.7156      16.5031      19.4080      47.6373       606.8622        30.3431       256.0599        12.8030
        fcc[r1=6.936_r2=3.229_r3=3.835_r4=5.334_r5=1.265_vol=63372.585].msh     6.9360     3.2290     3.8350     5.3340     1.2650     63372.5850     63309.7722     366655    2003064       9.8761      12.2863      22.6711      44.8428       229.4106        11.4705       105.9328         5.2966
       fcc[r1=6.937_r2=7.360_r3=7.979_r4=8.562_r5=5.529_vol=147795.722].msh     6.9370     7.3600     7.9790     8.5620     5.5290    147795.7220    147622.3796     355483    2039353      11.4243      15.6794      18.3987      45.5129       598.3045        29.9152       260.2056        13.0103
        fcc[r1=6.938_r2=1.753_r3=9.953_r4=5.727_r5=2.591_vol=94032.126].msh     6.9380     1.7530     9.9530     5.7270     2.5910     94032.1260     93951.0896     260396    1446802       7.4775       8.8438      12.6150      28.9434       348.0280        17.4014       160.9484         8.0474
        fcc[r1=6.938_r2=2.133_r3=9.565_r4=1.981_r5=7.073_vol=98363.158].msh     6.9380     2.1330     9.5650     1.9810     7.0730     98363.1580     98268.8099     265399    1482731       7.7415       9.2619      12.8521      29.8627       364.6520        18.2326       167.9061         8.3953
        fcc[r1=6.939_r2=2.593_r3=8.239_r4=4.097_r5=4.546_vol=91755.962].msh     6.9390     2.5930     8.2390     4.0970     4.5460     91755.9620     91653.2226     256393    1425302       7.6631       8.5723      12.2110      28.4535       338.3537        16.9177       157.0311         7.8516
        fcc[r1=6.939_r2=3.453_r3=3.053_r4=1.718_r5=1.456_vol=46174.669].msh     6.9390     3.4530     3.0530     1.7180     1.4560     46174.6690     46112.0360     323010    1699436       7.6091       9.4121      20.0699      37.0986       167.5628         8.3781        74.3269         3.7163
       fcc[r1=6.939_r2=6.011_r3=7.330_r4=7.074_r5=2.502_vol=109022.307].msh     6.9390     6.0110     7.3300     7.0740     2.5020    109022.3070    108860.7492     286064    1605729       8.5646      10.5464      14.1371      33.2561       416.8055        20.8403       189.1813         9.4591
       fcc[r1=6.941_r2=6.823_r3=4.279_r4=8.087_r5=3.895_vol=110996.073].msh     6.9410     6.8230     4.2790     8.0870     3.8950    110996.0730    110814.1119     283624    1597139       8.5982      10.4308      13.8811      32.9182       423.0939        21.1547       192.9670         9.6484
       fcc[r1=6.942_r2=6.636_r3=1.856_r4=6.585_r5=6.740_vol=103463.652].msh     6.9420     6.6360     1.8560     6.5850     6.7400    103463.6520    103273.2393     271798    1520564       8.0307       9.5844      13.0901      30.7127       388.1253        19.4063       177.7467         8.8873
       fcc[r1=6.943_r2=2.005_r3=6.479_r4=7.289_r5=6.346_vol=104554.430].msh     6.9430     2.0050     6.4790     7.2890     6.3460    104554.4300    104457.4801     279566    1562735       8.2039       9.9543      13.6063      31.7722       390.5158        19.5258       176.1138         8.8057
        fcc[r1=6.943_r2=3.931_r3=8.102_r4=2.026_r5=6.129_vol=95538.144].msh     6.9430     3.9310     8.1020     2.0260     6.1290     95538.1440     95398.5485     256144    1427721       7.4845       8.7231      12.3862      28.6010       355.2896        17.7645       164.3977         8.2199
        fcc[r1=6.943_r2=5.088_r3=8.898_r4=3.568_r5=3.562_vol=99241.631].msh     6.9430     5.0880     8.8980     3.5680     3.5620     99241.6310     99087.8769     265450    1481232       7.7479       9.2254      12.7760      29.7566       374.8178        18.7409       171.1533         8.5577
       fcc[r1=6.944_r2=6.645_r3=8.783_r4=7.317_r5=1.105_vol=112093.905].msh     6.9440     6.6450     8.7830     7.3170     1.1050    112093.9050    111939.2022     291559    1632178       8.6474      10.7667      14.1427      33.5649       435.1012        21.7551       194.0464         9.7023
